chapter_number,chapter_title,tokens,pos,lemma,tag,dep,sentence,title,ent_word,ent_label
Chapter 19,Colored,past,ADJ,past,JJ,amod,"
    “We moved to Little Rock this past summer.",,this past summer,DATE
Chapter 19,Colored,summer,NOUN,summer,NN,npadvmod,"
    “We moved to Little Rock this past summer.",,this past summer,DATE
Chapter 25,Betty Jean’s Son,Little,PROPN,little,NNP,compound,"But the Little Rock officials refused to talk to the committee.""",,Little Rock,GPE
Chapter 25,Betty Jean’s Son,Rock,PROPN,rock,NNP,compound,"But the Little Rock officials refused to talk to the committee.""",,Little Rock,GPE
Chapter 25,Betty Jean’s Son,officials,NOUN,official,NNS,nsubj,"But the Little Rock officials refused to talk to the committee.""",,,
Chapter 25,Betty Jean’s Son,refused,VERB,refuse,VBD,ROOT,"But the Little Rock officials refused to talk to the committee.""",,,
Chapter 25,Betty Jean’s Son,talk,VERB,talk,VB,xcomp,"But the Little Rock officials refused to talk to the committee.""",,,
Chapter 25,Betty Jean’s Son,committee,NOUN,committee,NN,pobj,"But the Little Rock officials refused to talk to the committee.""",,,
Chapter 28,Thanksgiving,know,VERB,know,VB,ROOT,"I didn’t even know, because we’d never really said much to each other at Central, but in Pine Bluff of course we started spending time together because we were both from Little Rock.",,,
Chapter 28,Thanksgiving,said,VERB,say,VBD,advcl,"I didn’t even know, because we’d never really said much to each other at Central, but in Pine Bluff of course we started spending time together because we were both from Little Rock.",,,
Chapter 28,Thanksgiving,Central,PROPN,central,NNP,pobj,"I didn’t even know, because we’d never really said much to each other at Central, but in Pine Bluff of course we started spending time together because we were both from Little Rock.",,Central,ORG
Chapter 28,Thanksgiving,Pine,PROPN,pine,NNP,compound,"I didn’t even know, because we’d never really said much to each other at Central, but in Pine Bluff of course we started spending time together because we were both from Little Rock.",,Pine Bluff,GPE
Chapter 28,Thanksgiving,Bluff,PROPN,bluff,NNP,pobj,"I didn’t even know, because we’d never really said much to each other at Central, but in Pine Bluff of course we started spending time together because we were both from Little Rock.",,Pine Bluff,GPE
Chapter 28,Thanksgiving,course,NOUN,course,NN,pobj,"I didn’t even know, because we’d never really said much to each other at Central, but in Pine Bluff of course we started spending time together because we were both from Little Rock.",,,
Chapter 28,Thanksgiving,started,VERB,start,VBD,conj,"I didn’t even know, because we’d never really said much to each other at Central, but in Pine Bluff of course we started spending time together because we were both from Little Rock.",,,
Chapter 28,Thanksgiving,spending,VERB,spend,VBG,xcomp,"I didn’t even know, because we’d never really said much to each other at Central, but in Pine Bluff of course we started spending time together because we were both from Little Rock.",,,
Chapter 28,Thanksgiving,time,NOUN,time,NN,dobj,"I didn’t even know, because we’d never really said much to each other at Central, but in Pine Bluff of course we started spending time together because we were both from Little Rock.",,,
Chapter 28,Thanksgiving,Little,PROPN,little,NNP,compound,"I didn’t even know, because we’d never really said much to each other at Central, but in Pine Bluff of course we started spending time together because we were both from Little Rock.",,Little Rock,GPE
Chapter 28,Thanksgiving,Rock,PROPN,rock,NNP,pobj,"I didn’t even know, because we’d never really said much to each other at Central, but in Pine Bluff of course we started spending time together because we were both from Little Rock.",,Little Rock,GPE
Chapter 29,Good Enough,sounded,VERB,sound,VBD,ROOT,"At first it sounded like a good idea to me, but Betty Jean said the NAACP had asked the colored community in Little Rock not to do so.",,,
Chapter 29,Good Enough,like,ADP,like,IN,prep,"At first it sounded like a good idea to me, but Betty Jean said the NAACP had asked the colored community in Little Rock not to do so.",,,
Chapter 29,Good Enough,good,ADJ,good,JJ,amod,"At first it sounded like a good idea to me, but Betty Jean said the NAACP had asked the colored community in Little Rock not to do so.",,,
Chapter 29,Good Enough,idea,NOUN,idea,NN,pobj,"At first it sounded like a good idea to me, but Betty Jean said the NAACP had asked the colored community in Little Rock not to do so.",,,
Chapter 29,Good Enough,me,PRON,i,PRP,pobj,"At first it sounded like a good idea to me, but Betty Jean said the NAACP had asked the colored community in Little Rock not to do so.",,,
Chapter 29,Good Enough,Betty,PROPN,betty,NNP,compound,"At first it sounded like a good idea to me, but Betty Jean said the NAACP had asked the colored community in Little Rock not to do so.",,Betty Jean,PERSON
Chapter 29,Good Enough,Jean,PROPN,jean,NNP,nsubj,"At first it sounded like a good idea to me, but Betty Jean said the NAACP had asked the colored community in Little Rock not to do so.",,Betty Jean,PERSON
Chapter 29,Good Enough,said,VERB,say,VBD,conj,"At first it sounded like a good idea to me, but Betty Jean said the NAACP had asked the colored community in Little Rock not to do so.",,,
Chapter 29,Good Enough,NAACP,PROPN,naacp,NNP,nsubj,"At first it sounded like a good idea to me, but Betty Jean said the NAACP had asked the colored community in Little Rock not to do so.",,NAACP,ORG
Chapter 29,Good Enough,asked,VERB,ask,VBN,ccomp,"At first it sounded like a good idea to me, but Betty Jean said the NAACP had asked the colored community in Little Rock not to do so.",,,
Chapter 29,Good Enough,colored,ADJ,colored,JJ,amod,"At first it sounded like a good idea to me, but Betty Jean said the NAACP had asked the colored community in Little Rock not to do so.",,,
Chapter 29,Good Enough,community,NOUN,community,NN,dobj,"At first it sounded like a good idea to me, but Betty Jean said the NAACP had asked the colored community in Little Rock not to do so.",,,
Chapter 29,Good Enough,Little,PROPN,little,NNP,compound,"At first it sounded like a good idea to me, but Betty Jean said the NAACP had asked the colored community in Little Rock not to do so.",,Little Rock,GPE
Chapter 29,Good Enough,Rock,PROPN,rock,NNP,pobj,"At first it sounded like a good idea to me, but Betty Jean said the NAACP had asked the colored community in Little Rock not to do so.",,Little Rock,GPE
Chapter 31,An Unwelcome Christmas Gift,unfolded,VERB,unfold,VBD,relcl,"
    I unfolded the note and cleared my throat: “This entitles the Nisbett Family to one airplane ride from Pine Bluff to Little Rock.”",,,
Chapter 31,An Unwelcome Christmas Gift,note,NOUN,note,NN,dobj,"
    I unfolded the note and cleared my throat: “This entitles the Nisbett Family to one airplane ride from Pine Bluff to Little Rock.”",,,
Chapter 31,An Unwelcome Christmas Gift,cleared,VERB,clear,VBD,conj,"
    I unfolded the note and cleared my throat: “This entitles the Nisbett Family to one airplane ride from Pine Bluff to Little Rock.”",,,
Chapter 31,An Unwelcome Christmas Gift,throat,NOUN,throat,NN,dobj,"
    I unfolded the note and cleared my throat: “This entitles the Nisbett Family to one airplane ride from Pine Bluff to Little Rock.”",,,
Chapter 31,An Unwelcome Christmas Gift,entitles,VERB,entitle,VBZ,acl,"
    I unfolded the note and cleared my throat: “This entitles the Nisbett Family to one airplane ride from Pine Bluff to Little Rock.”",,,
Chapter 31,An Unwelcome Christmas Gift,Nisbett,PROPN,nisbett,NNP,compound,"
    I unfolded the note and cleared my throat: “This entitles the Nisbett Family to one airplane ride from Pine Bluff to Little Rock.”",Mr. Nisbett,the Nisbett Family,LAW
Chapter 31,An Unwelcome Christmas Gift,Family,PROPN,family,NNP,dobj,"
    I unfolded the note and cleared my throat: “This entitles the Nisbett Family to one airplane ride from Pine Bluff to Little Rock.”",,the Nisbett Family,LAW
Chapter 31,An Unwelcome Christmas Gift,airplane,NOUN,airplane,NN,compound,"
    I unfolded the note and cleared my throat: “This entitles the Nisbett Family to one airplane ride from Pine Bluff to Little Rock.”",,,
Chapter 31,An Unwelcome Christmas Gift,ride,NOUN,ride,NN,pobj,"
    I unfolded the note and cleared my throat: “This entitles the Nisbett Family to one airplane ride from Pine Bluff to Little Rock.”",,,
Chapter 31,An Unwelcome Christmas Gift,Pine,PROPN,pine,NNP,compound,"
    I unfolded the note and cleared my throat: “This entitles the Nisbett Family to one airplane ride from Pine Bluff to Little Rock.”",,,
Chapter 31,An Unwelcome Christmas Gift,Bluff,PROPN,bluff,NNP,pobj,"
    I unfolded the note and cleared my throat: “This entitles the Nisbett Family to one airplane ride from Pine Bluff to Little Rock.”",,,
Chapter 31,An Unwelcome Christmas Gift,Little,PROPN,little,NNP,compound,"
    I unfolded the note and cleared my throat: “This entitles the Nisbett Family to one airplane ride from Pine Bluff to Little Rock.”",,Little Rock,GPE
Chapter 31,An Unwelcome Christmas Gift,Rock,PROPN,rock,NNP,pobj,"
    I unfolded the note and cleared my throat: “This entitles the Nisbett Family to one airplane ride from Pine Bluff to Little Rock.”",,Little Rock,GPE
Chapter 31,An Unwelcome Christmas Gift,somebody,PRON,somebody,NN,nsubjpass,"Besides, somebody’s got to drive the car back to Little Rock.”",,,
Chapter 31,An Unwelcome Christmas Gift,got,VERB,get,VBN,ROOT,"Besides, somebody’s got to drive the car back to Little Rock.”",,,
Chapter 31,An Unwelcome Christmas Gift,drive,VERB,drive,VB,xcomp,"Besides, somebody’s got to drive the car back to Little Rock.”",,,
Chapter 31,An Unwelcome Christmas Gift,car,NOUN,car,NN,dobj,"Besides, somebody’s got to drive the car back to Little Rock.”",,,
Chapter 31,An Unwelcome Christmas Gift,Little,PROPN,little,NNP,compound,"Besides, somebody’s got to drive the car back to Little Rock.”",,Little Rock,GPE
Chapter 31,An Unwelcome Christmas Gift,Rock,PROPN,rock,NNP,pobj,"Besides, somebody’s got to drive the car back to Little Rock.”",,Little Rock,GPE
Chapter 32,The Airplane Ride,handed,VERB,hand,VBD,ROOT,"He handed each of us a small piece of paper which read Trans-Texas Airways: Pine Bluff, AR, to Little Rock, AR.",,,
Chapter 32,The Airplane Ride,small,ADJ,small,JJ,amod,"He handed each of us a small piece of paper which read Trans-Texas Airways: Pine Bluff, AR, to Little Rock, AR.",,,
Chapter 32,The Airplane Ride,piece,NOUN,piece,NN,dobj,"He handed each of us a small piece of paper which read Trans-Texas Airways: Pine Bluff, AR, to Little Rock, AR.",,,
Chapter 32,The Airplane Ride,paper,NOUN,paper,NN,pobj,"He handed each of us a small piece of paper which read Trans-Texas Airways: Pine Bluff, AR, to Little Rock, AR.",,,
Chapter 32,The Airplane Ride,read,VERB,read,VBD,relcl,"He handed each of us a small piece of paper which read Trans-Texas Airways: Pine Bluff, AR, to Little Rock, AR.",,,
Chapter 32,The Airplane Ride,Trans,PROPN,trans,NNP,compound,"He handed each of us a small piece of paper which read Trans-Texas Airways: Pine Bluff, AR, to Little Rock, AR.",,Trans-Texas Airways,ORG
Chapter 32,The Airplane Ride,Texas,PROPN,texas,NNP,compound,"He handed each of us a small piece of paper which read Trans-Texas Airways: Pine Bluff, AR, to Little Rock, AR.",,Trans-Texas Airways,ORG
Chapter 32,The Airplane Ride,Airways,PROPN,airways,NNPS,dobj,"He handed each of us a small piece of paper which read Trans-Texas Airways: Pine Bluff, AR, to Little Rock, AR.",,Trans-Texas Airways,ORG
Chapter 32,The Airplane Ride,Pine,PROPN,pine,NNP,compound,"He handed each of us a small piece of paper which read Trans-Texas Airways: Pine Bluff, AR, to Little Rock, AR.",,Pine Bluff,GPE
Chapter 32,The Airplane Ride,Bluff,PROPN,bluff,NNP,appos,"He handed each of us a small piece of paper which read Trans-Texas Airways: Pine Bluff, AR, to Little Rock, AR.",,Pine Bluff,GPE
Chapter 32,The Airplane Ride,AR,PROPN,ar,NNP,appos,"He handed each of us a small piece of paper which read Trans-Texas Airways: Pine Bluff, AR, to Little Rock, AR.",,AR,ORG
Chapter 32,The Airplane Ride,Little,PROPN,little,NNP,compound,"He handed each of us a small piece of paper which read Trans-Texas Airways: Pine Bluff, AR, to Little Rock, AR.",,Little Rock,GPE
Chapter 32,The Airplane Ride,Rock,PROPN,rock,NNP,pobj,"He handed each of us a small piece of paper which read Trans-Texas Airways: Pine Bluff, AR, to Little Rock, AR.",,Little Rock,GPE
Chapter 32,The Airplane Ride,said,VERB,say,VBD,ROOT,"He’d said that things could be different in Little Rock, if only the right people could find their voice.",,,
