chapter_number,chapter_title,tokens,pos,lemma,tag,dep,sentence,title,ent_word,ent_label
Chapter 36,THE BIRTHDAY SURPRISE,life,NOUN,life,NN,pobj,Seeing them in real life was like having a snowflake melt on your tongue for the first time.,,,
Chapter 36,THE BIRTHDAY SURPRISE,like,ADP,like,IN,prep,Seeing them in real life was like having a snowflake melt on your tongue for the first time.,,,
Chapter 36,THE BIRTHDAY SURPRISE,having,VERB,have,VBG,pcomp,Seeing them in real life was like having a snowflake melt on your tongue for the first time.,,,
Chapter 36,THE BIRTHDAY SURPRISE,snowflake,NOUN,snowflake,NN,compound,Seeing them in real life was like having a snowflake melt on your tongue for the first time.,,,
Chapter 36,THE BIRTHDAY SURPRISE,melt,NOUN,melt,NN,dobj,Seeing them in real life was like having a snowflake melt on your tongue for the first time.,,,
Chapter 36,THE BIRTHDAY SURPRISE,tongue,NOUN,tongue,NN,pobj,Seeing them in real life was like having a snowflake melt on your tongue for the first time.,,,
Chapter 36,THE BIRTHDAY SURPRISE,time,NOUN,time,NN,pobj,Seeing them in real life was like having a snowflake melt on your tongue for the first time.,,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,swaggered,VERB,swagger,VBD,advcl,"When I swaggered into school for the first dress rehearsal, Mrs. Seay smiled and said, “Can I help you, Mr. Lion Tamer?”",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,school,NOUN,school,NN,pobj,"When I swaggered into school for the first dress rehearsal, Mrs. Seay smiled and said, “Can I help you, Mr. Lion Tamer?”",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,dress,NOUN,dress,NN,compound,"When I swaggered into school for the first dress rehearsal, Mrs. Seay smiled and said, “Can I help you, Mr. Lion Tamer?”",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,rehearsal,NOUN,rehearsal,NN,pobj,"When I swaggered into school for the first dress rehearsal, Mrs. Seay smiled and said, “Can I help you, Mr. Lion Tamer?”",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,Mrs.,PROPN,mrs.,NNP,compound,"When I swaggered into school for the first dress rehearsal, Mrs. Seay smiled and said, “Can I help you, Mr. Lion Tamer?”",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,Seay,PROPN,seay,NNP,nsubj,"When I swaggered into school for the first dress rehearsal, Mrs. Seay smiled and said, “Can I help you, Mr. Lion Tamer?”",Mrs. Seay,Seay,PERSON
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,smiled,VERB,smile,VBD,ROOT,"When I swaggered into school for the first dress rehearsal, Mrs. Seay smiled and said, “Can I help you, Mr. Lion Tamer?”",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,said,VERB,say,VBD,conj,"When I swaggered into school for the first dress rehearsal, Mrs. Seay smiled and said, “Can I help you, Mr. Lion Tamer?”",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,help,VERB,help,VB,ccomp,"When I swaggered into school for the first dress rehearsal, Mrs. Seay smiled and said, “Can I help you, Mr. Lion Tamer?”",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,Mr.,PROPN,mr.,NNP,compound,"When I swaggered into school for the first dress rehearsal, Mrs. Seay smiled and said, “Can I help you, Mr. Lion Tamer?”",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,Lion,PROPN,lion,NNP,compound,"When I swaggered into school for the first dress rehearsal, Mrs. Seay smiled and said, “Can I help you, Mr. Lion Tamer?”",Mr. Lion,Lion Tamer,PERSON
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,Tamer,PROPN,tamer,NNP,npadvmod,"When I swaggered into school for the first dress rehearsal, Mrs. Seay smiled and said, “Can I help you, Mr. Lion Tamer?”",,Lion Tamer,PERSON
Chapter 44,THE TRIAL,mention,VERB,mention,VB,ROOT,It didn’t mention that the sheriff had a gun or point out that Big Foot had fired first.,,,
Chapter 44,THE TRIAL,sheriff,NOUN,sheriff,NN,nsubj,It didn’t mention that the sheriff had a gun or point out that Big Foot had fired first.,,,
Chapter 44,THE TRIAL,gun,NOUN,gun,NN,dobj,It didn’t mention that the sheriff had a gun or point out that Big Foot had fired first.,,,
Chapter 44,THE TRIAL,point,VERB,point,VB,conj,It didn’t mention that the sheriff had a gun or point out that Big Foot had fired first.,,,
Chapter 44,THE TRIAL,Big,PROPN,big,NNP,compound,It didn’t mention that the sheriff had a gun or point out that Big Foot had fired first.,,,
Chapter 44,THE TRIAL,Foot,PROPN,foot,NNP,nsubj,It didn’t mention that the sheriff had a gun or point out that Big Foot had fired first.,,,
Chapter 44,THE TRIAL,fired,VERB,fire,VBN,ccomp,It didn’t mention that the sheriff had a gun or point out that Big Foot had fired first.,,,
Chapter 44,THE TRIAL,finds,VERB,find,VBZ,ROOT,"
      “... finds you guilty of murder in the first degree.”",,,
Chapter 44,THE TRIAL,guilty,ADJ,guilty,JJ,ccomp,"
      “... finds you guilty of murder in the first degree.”",,,
Chapter 44,THE TRIAL,murder,NOUN,murder,NN,pobj,"
      “... finds you guilty of murder in the first degree.”",,,
Chapter 44,THE TRIAL,degree,NOUN,degree,NN,pobj,"
      “... finds you guilty of murder in the first degree.”",,,
Chapter 48,FLOUR AND HOT CHOCOLATE,Like,ADP,like,IN,ROOT,Like the mist that had surrounded us the night before when Emma gave me my first kiss.,,,
Chapter 48,FLOUR AND HOT CHOCOLATE,mist,NOUN,mist,NN,pobj,Like the mist that had surrounded us the night before when Emma gave me my first kiss.,,,
Chapter 48,FLOUR AND HOT CHOCOLATE,surrounded,VERB,surround,VBN,relcl,Like the mist that had surrounded us the night before when Emma gave me my first kiss.,,,
Chapter 48,FLOUR AND HOT CHOCOLATE,night,NOUN,night,NN,npadvmod,Like the mist that had surrounded us the night before when Emma gave me my first kiss.,,the night,TIME
Chapter 48,FLOUR AND HOT CHOCOLATE,Emma,PROPN,emma,NNP,nsubj,Like the mist that had surrounded us the night before when Emma gave me my first kiss.,,Emma,PERSON
Chapter 48,FLOUR AND HOT CHOCOLATE,gave,VERB,give,VBD,advcl,Like the mist that had surrounded us the night before when Emma gave me my first kiss.,,,
Chapter 48,FLOUR AND HOT CHOCOLATE,me,PRON,i,PRP,dative,Like the mist that had surrounded us the night before when Emma gave me my first kiss.,,,
Chapter 48,FLOUR AND HOT CHOCOLATE,kiss,NOUN,kiss,NN,dobj,Like the mist that had surrounded us the night before when Emma gave me my first kiss.,,,
Chapter 50,A CHANGE OF PLANS,started,VERB,start,VBD,conj,The first two were empty and I started to get nervous.  ,,,
Chapter 50,A CHANGE OF PLANS,nervous,ADJ,nervous,JJ,acomp,The first two were empty and I started to get nervous.  ,,,
Chapter 50,A CHANGE OF PLANS, ,SPACE, ,_SP,punct,The first two were empty and I started to get nervous.  ,,,
Chapter 53,FREEING DOC HALEY,trip,NOUN,trip,NN,nsubj,"The first trip went fine, ‘cept for a raccoon that scuttled across Main Street and scared us half to death.",,,
Chapter 53,FREEING DOC HALEY,went,VERB,go,VBD,ROOT,"The first trip went fine, ‘cept for a raccoon that scuttled across Main Street and scared us half to death.",,,
Chapter 53,FREEING DOC HALEY,fine,ADJ,fine,JJ,acomp,"The first trip went fine, ‘cept for a raccoon that scuttled across Main Street and scared us half to death.",,,
Chapter 53,FREEING DOC HALEY,cept,VERB,cept,VB,xcomp,"The first trip went fine, ‘cept for a raccoon that scuttled across Main Street and scared us half to death.",,,
Chapter 53,FREEING DOC HALEY,raccoon,NOUN,raccoon,NN,pobj,"The first trip went fine, ‘cept for a raccoon that scuttled across Main Street and scared us half to death.",,,
Chapter 53,FREEING DOC HALEY,scuttled,VERB,scuttle,VBD,relcl,"The first trip went fine, ‘cept for a raccoon that scuttled across Main Street and scared us half to death.",,,
Chapter 53,FREEING DOC HALEY,Main,PROPN,main,NNP,compound,"The first trip went fine, ‘cept for a raccoon that scuttled across Main Street and scared us half to death.",,Main Street,FAC
Chapter 53,FREEING DOC HALEY,Street,PROPN,street,NNP,pobj,"The first trip went fine, ‘cept for a raccoon that scuttled across Main Street and scared us half to death.",,Main Street,FAC
Chapter 53,FREEING DOC HALEY,scared,VERB,scare,VBD,conj,"The first trip went fine, ‘cept for a raccoon that scuttled across Main Street and scared us half to death.",,,
Chapter 53,FREEING DOC HALEY,half,NOUN,half,NN,dobj,"The first trip went fine, ‘cept for a raccoon that scuttled across Main Street and scared us half to death.",,half,CARDINAL
Chapter 53,FREEING DOC HALEY,death,NOUN,death,NN,pobj,"The first trip went fine, ‘cept for a raccoon that scuttled across Main Street and scared us half to death.",,,
Chapter 54,A NIGHT IN JAIL,Guess,VERB,guess,VBP,ROOT,Guess the rats would eat him first.,,,
Chapter 54,A NIGHT IN JAIL,rats,NOUN,rat,NNS,nsubj,Guess the rats would eat him first.,,,
Chapter 54,A NIGHT IN JAIL,eat,VERB,eat,VB,ccomp,Guess the rats would eat him first.,,,
Chapter 54,A NIGHT IN JAIL,him,PRON,he,PRP,dobj,Guess the rats would eat him first.,,,
Chapter 54,A NIGHT IN JAIL,want,VERB,want,VBP,ROOT,I just want to go down first to warn him that you’re coming.,,,
Chapter 54,A NIGHT IN JAIL,warn,VERB,warn,VB,advcl,I just want to go down first to warn him that you’re coming.,,,
Chapter 54,A NIGHT IN JAIL,him,PRON,he,PRP,dobj,I just want to go down first to warn him that you’re coming.,,,
Chapter 54,A NIGHT IN JAIL,coming,VERB,come,VBG,ccomp,I just want to go down first to warn him that you’re coming.,,,
Chapter 57,"GOOD-BYE, ELBERT",strange,ADJ,strange,JJ,acomp,"At first it was strange seeing Chip with my glove, but pretty soon, I almost forgot it had ever been mine.  ",,,
Chapter 57,"GOOD-BYE, ELBERT",seeing,VERB,see,VBG,xcomp,"At first it was strange seeing Chip with my glove, but pretty soon, I almost forgot it had ever been mine.  ",,,
Chapter 57,"GOOD-BYE, ELBERT",Chip,NOUN,chip,NN,dobj,"At first it was strange seeing Chip with my glove, but pretty soon, I almost forgot it had ever been mine.  ",,,
Chapter 57,"GOOD-BYE, ELBERT",glove,NOUN,glove,NN,pobj,"At first it was strange seeing Chip with my glove, but pretty soon, I almost forgot it had ever been mine.  ",,,
Chapter 57,"GOOD-BYE, ELBERT",pretty,ADV,pretty,RB,advmod,"At first it was strange seeing Chip with my glove, but pretty soon, I almost forgot it had ever been mine.  ",,,
Chapter 57,"GOOD-BYE, ELBERT",soon,ADV,soon,RB,advmod,"At first it was strange seeing Chip with my glove, but pretty soon, I almost forgot it had ever been mine.  ",,,
Chapter 57,"GOOD-BYE, ELBERT",forgot,VERB,forget,VBD,conj,"At first it was strange seeing Chip with my glove, but pretty soon, I almost forgot it had ever been mine.  ",,,
Chapter 57,"GOOD-BYE, ELBERT", ,SPACE, ,_SP,punct,"At first it was strange seeing Chip with my glove, but pretty soon, I almost forgot it had ever been mine.  ",,,
Chapter 57,"GOOD-BYE, ELBERT",time,NOUN,time,NN,npadvmod,The first time Emma hit the ball in an actual game she was so surprised she dropped the bat and forgot to run.,,,
Chapter 57,"GOOD-BYE, ELBERT",Emma,PROPN,emma,NNP,nsubj,The first time Emma hit the ball in an actual game she was so surprised she dropped the bat and forgot to run.,,,
Chapter 57,"GOOD-BYE, ELBERT",hit,VERB,hit,VBD,relcl,The first time Emma hit the ball in an actual game she was so surprised she dropped the bat and forgot to run.,,,
Chapter 57,"GOOD-BYE, ELBERT",ball,NOUN,ball,NN,dobj,The first time Emma hit the ball in an actual game she was so surprised she dropped the bat and forgot to run.,,,
Chapter 57,"GOOD-BYE, ELBERT",actual,ADJ,actual,JJ,amod,The first time Emma hit the ball in an actual game she was so surprised she dropped the bat and forgot to run.,,,
Chapter 57,"GOOD-BYE, ELBERT",game,NOUN,game,NN,pobj,The first time Emma hit the ball in an actual game she was so surprised she dropped the bat and forgot to run.,,,
Chapter 57,"GOOD-BYE, ELBERT",surprised,ADJ,surprised,JJ,acomp,The first time Emma hit the ball in an actual game she was so surprised she dropped the bat and forgot to run.,,,
Chapter 57,"GOOD-BYE, ELBERT",dropped,VERB,drop,VBD,ccomp,The first time Emma hit the ball in an actual game she was so surprised she dropped the bat and forgot to run.,,,
Chapter 57,"GOOD-BYE, ELBERT",bat,NOUN,bat,NN,dobj,The first time Emma hit the ball in an actual game she was so surprised she dropped the bat and forgot to run.,,,
Chapter 57,"GOOD-BYE, ELBERT",forgot,VERB,forget,VBD,conj,The first time Emma hit the ball in an actual game she was so surprised she dropped the bat and forgot to run.,,,
Chapter 57,"GOOD-BYE, ELBERT",run,VERB,run,VB,xcomp,The first time Emma hit the ball in an actual game she was so surprised she dropped the bat and forgot to run.,,,
Chapter 57,"GOOD-BYE, ELBERT",easy,ADJ,easy,JJ,amod,"It should’ve been an easy out, but somehow Emma made it safely to first.  ",,,
Chapter 57,"GOOD-BYE, ELBERT",Emma,PROPN,emma,NNP,nsubj,"It should’ve been an easy out, but somehow Emma made it safely to first.  ",,Emma,PERSON
Chapter 57,"GOOD-BYE, ELBERT",safely,ADV,safely,RB,advmod,"It should’ve been an easy out, but somehow Emma made it safely to first.  ",,,
Chapter 57,"GOOD-BYE, ELBERT", ,SPACE, ,_SP,punct,"It should’ve been an easy out, but somehow Emma made it safely to first.  ",,,
Chapter 58,THE LETTER,sure,ADV,sure,RB,advmod,She sure had changed since she’d first arrived in Moundville.,,,
Chapter 58,THE LETTER,changed,VERB,change,VBN,ROOT,She sure had changed since she’d first arrived in Moundville.,,,
Chapter 58,THE LETTER,arrived,VERB,arrive,VBD,advcl,She sure had changed since she’d first arrived in Moundville.,,,
Chapter 58,THE LETTER,Moundville,PROPN,moundville,NNP,pobj,She sure had changed since she’d first arrived in Moundville.,,Moundville,GPE
Chapter 61,"GOOD-BYE, EMMA",eagle,NOUN,eagle,NN,nsubj,"When the eagle on the top of the locomotive flew into the station, for the first time ever I didn’t feel a thrill.",,,
Chapter 61,"GOOD-BYE, EMMA",locomotive,NOUN,locomotive,NN,pobj,"When the eagle on the top of the locomotive flew into the station, for the first time ever I didn’t feel a thrill.",,,
Chapter 61,"GOOD-BYE, EMMA",flew,VERB,fly,VBD,advcl,"When the eagle on the top of the locomotive flew into the station, for the first time ever I didn’t feel a thrill.",,,
Chapter 61,"GOOD-BYE, EMMA",station,NOUN,station,NN,pobj,"When the eagle on the top of the locomotive flew into the station, for the first time ever I didn’t feel a thrill.",,,
Chapter 61,"GOOD-BYE, EMMA",time,NOUN,time,NN,pobj,"When the eagle on the top of the locomotive flew into the station, for the first time ever I didn’t feel a thrill.",,,
Chapter 61,"GOOD-BYE, EMMA",feel,VERB,feel,VB,ROOT,"When the eagle on the top of the locomotive flew into the station, for the first time ever I didn’t feel a thrill.",,,
Chapter 61,"GOOD-BYE, EMMA",thrill,NOUN,thrill,NN,dobj,"When the eagle on the top of the locomotive flew into the station, for the first time ever I didn’t feel a thrill.",,,
Chapter 61,"GOOD-BYE, EMMA",big,ADJ,big,JJ,amod,"First, a big thank you to my wonderful agent, Kathy Green, and my talented editor, Stacey Barney, for making the process of completing my first book such an enjoyable experience.",,,
Chapter 61,"GOOD-BYE, EMMA",thank,VERB,thank,VBP,ROOT,"First, a big thank you to my wonderful agent, Kathy Green, and my talented editor, Stacey Barney, for making the process of completing my first book such an enjoyable experience.",,,
Chapter 61,"GOOD-BYE, EMMA",wonderful,ADJ,wonderful,JJ,amod,"First, a big thank you to my wonderful agent, Kathy Green, and my talented editor, Stacey Barney, for making the process of completing my first book such an enjoyable experience.",,,
Chapter 61,"GOOD-BYE, EMMA",agent,NOUN,agent,NN,pobj,"First, a big thank you to my wonderful agent, Kathy Green, and my talented editor, Stacey Barney, for making the process of completing my first book such an enjoyable experience.",,,
Chapter 61,"GOOD-BYE, EMMA",Kathy,PROPN,kathy,NNP,compound,"First, a big thank you to my wonderful agent, Kathy Green, and my talented editor, Stacey Barney, for making the process of completing my first book such an enjoyable experience.",,Kathy Green,PERSON
