Word,Synonyms
deadly,"deadly, deathly, mortal, lethal, venomous, virulent, baneful, pernicious, pestilent, lifelessly, madly, insanely, deucedly, devilishly"
purchases,"purchase, leverage, buy"
sandwich,sandwich
walked,"walk, take the air"
inspected,"inspect, visit, audit, scrutinize, scrutinise"
broken,"interrupt, break, separate, split up, fall apart, come apart, bust, transgress, offend, infract, violate, go against, breach, break out, break away, burst, erupt, break off, discontinue, stop, break in, better, unwrap, disclose, let on, bring out, reveal, discover, expose, divulge, give away, let out, fail, go bad, give way, die, give out, conk out, go, break down, dampen, damp, soften, weaken, part, split, break up, demote, bump, relegate, kick downstairs, bankrupt, ruin, smash, collapse, fall in, cave in, give, founder, break dance, break-dance, wear, wear out, snap off, get out, get around, pause, intermit, recrudesce, develop, crack, check, fracture, broken, crushed, humbled, humiliated, low, unkept, broken in, rugged, confused, disordered, upset, wiped out, impoverished, busted"
glass,"glass, drinking glass, glassful, field glass, spyglass, methamphetamine, methamphetamine hydrochloride, Methedrine, meth, deoxyephedrine, chalk, chicken feed, crank, ice, shabu, trash, looking glass, glaze, glass in, glass over, glaze over"
floor,"floor, flooring, level, storey, story, base, trading floor, shock, ball over, blow out of the water, take aback, deck, coldcock, dump, knock down"
seen,"see, understand, realize, realise, witness, find, visualize, visualise, envision, project, fancy, figure, picture, image, consider, reckon, view, regard, learn, hear, get word, get wind, pick up, find out, get a line, discover, watch, catch, take in, meet, run into, encounter, run across, come across, determine, check, ascertain, insure, see to it, ensure, control, assure, visit, attend, take care, look, go steady, go out, date, examine, experience, go through, escort, interpret, construe"
felt,"felt, felt up, mat up, matt-up, matte up, matte, mat, feel, experience, find, sense, finger, palpate"
humiliated,"humiliate, mortify, chagrin, humble, abase, broken, crushed, humbled, humiliated, low, embarrassed, mortified"
store,"shop, store, stock, fund, memory, computer memory, storage, computer storage, memory board, storehouse, depot, entrepot, hive away, lay in, put in, salt away, stack away, stash away"
gathered,"gather, garner, collect, pull together, meet, assemble, forgather, foregather, accumulate, cumulate, conglomerate, pile up, amass, pucker, tuck, get together, gain, collected, gathered"
tongue,"tongue, lingua, glossa, clapper, natural language, knife, spit"
clucked,"cluck, click, clack"
reply,"answer, reply, response, respond"
lady,"lady, dame, madam, ma'am, gentlewoman, Lady, noblewoman, peeress"
buying,"buying, purchasing, buy, purchase, bribe, corrupt, grease one's palms"
eggs,"egg, eggs, testis, testicle, orchis, ball, ballock, bollock, nut"
afternoon,"afternoon, good afternoon"
spend,"spend, pass, expend, drop"
helping,"helping, portion, serving, help, assist, aid, facilitate, help oneself, serve, avail"
room,"room, way, elbow room, board"
hurried,"travel rapidly, speed, hurry, zip, rush, hasten, look sharp, festinate, hurried"
sweep,"sweep, expanse, chimneysweeper, chimneysweep, slam, sweep oar, end run, brush, sail, broom, embroil, tangle, sweep up, drag, drag in, cross, traverse, span, swing, swing out"
counter,"counter, tabulator, buffet, sideboard, rejoinder, retort, return, riposte, replication, comeback, heel counter, counterpunch, parry, anticipate, foresee, forestall, antagonistic"
leave,"leave, leave of absence, farewell, leave-taking, parting, go forth, go away, leave alone, leave behind, exit, go out, get out, allow for, allow, provide, result, lead, depart, pull up stakes, entrust, bequeath, will, impart, give, pass on, forget"
decided,"decide, make up one's mind, determine, settle, resolve, adjudicate, distinct, decided"
count,"count, counting, numeration, enumeration, reckoning, tally, number, enumerate, numerate, matter, weigh, consider, bet, depend, look, calculate, reckon"
huffed,"huff, snort, puff, chuff"
blue,"blue, blueness, blue sky, blue air, wild blue yonder, bluing, blueing, amobarbital sodium, blue angel, blue devil, Amytal, bluish, blueish, gloomy, grim, depressed, dispirited, down, downcast, downhearted, down in the mouth, low, low-spirited, blasphemous, profane, gamy, gamey, juicy, naughty, racy, risque, spicy, aristocratic, aristocratical, blue-blooded, gentle, patrician, puritanic, puritanical, dark, dingy, disconsolate, dismal, sorry, drab, drear, dreary"
staring,"gaze, stare, star, asterisk, agaze, staring, arrant, complete, consummate, double-dyed, everlasting, gross, perfect, pure, sodding, stark, thoroughgoing, utter, unadulterated"
hungry,"hungry, athirst, thirsty"
complained,"complain, kick, plain, sound off, quetch, kvetch"
bird,"bird, fowl, dame, doll, wench, skirt, chick, boo, hoot, Bronx cheer, hiss, raspberry, razzing, razz, snort, shuttlecock, birdie, shuttle, birdwatch"
wrap,"wrap, wrapper, wrapping, wrap up, wind, roll, twine, envelop, enfold, enwrap, enclose"
items,"item, point, detail, particular, token"
people,"people, citizenry, multitude, masses, mass, hoi polloi, the great unwashed"
bought,"buy, purchase, bribe, corrupt, grease one's palms"
thinking,"thinking, thought, thought process, cerebration, intellection, mentation, think, believe, consider, conceive, opine, suppose, imagine, reckon, guess, cogitate, cerebrate, remember, retrieve, recall, call back, call up, recollect, intend, mean, intelligent, reasoning"
register,"register, registry, cash register, file, record, read, show, cross-file"
pecking,"peck, pick, beak, pick up, smack, pick at, peck at, nag, hen-peck"
keys,"key, tonality, samara, key fruit, Key, Francis Scott Key, cay, Florida key, paint, winder, keystone, headstone, identify, discover, key out, distinguish, describe, name"
newspapers,"newspaper, paper, newspaper publisher, newsprint"
heading,"heading, header, head, bearing, aim, drift, gallery, lead, head up, steer, maneuver, manoeuver, manoeuvre, direct, point, guide, channelize, channelise"
sort,"kind, sort, form, variety, sorting, screen, screen out, sieve, classify, class, assort, sort out, separate"
joke,"joke, gag, laugh, jest, jape, jocularity, antic, prank, trick, caper, put-on"
talking,"talk, talking, speak, utter, mouth, verbalize, verbalise, spill, spill the beans, let the cat out of the bag, tattle, blab, peach, babble, sing, babble out, blab out, lecture"
laughed,"laugh, express joy, express mirth"
stopped,"stop, halt, discontinue, cease, give up, quit, lay off, block, kibosh, stop over, break, break off, check, turn back, arrest, contain, hold back, intercept, end, finish, terminate, barricade, blockade, block off, block up, bar, hold on, stopped, stopped-up, stopped up"
laughing,"laugh, express joy, express mirth, laughing, riant"
weekends,weekend
gets,"get, acquire, become, go, let, have, receive, find, obtain, incur, arrive, come, bring, convey, fetch, experience, pay back, pay off, fix, make, induce, stimulate, cause, catch, capture, grow, develop, produce, contract, take, drive, aim, arrest, scram, buzz off, fuck off, bugger off, get under one's skin, draw, perplex, vex, stick, puzzle, mystify, baffle, beat, pose, bewilder, flummox, stupefy, nonplus, gravel, amaze, dumbfound, get down, begin, start out, start, set about, set out, commence, suffer, sustain, beget, engender, father, mother, sire, generate, bring forth"
cold,"cold, common cold, coldness, low temperature, frigidity, frigidness, stale, dusty, moth-eaten, frigid, cold-blooded, inhuman, insensate"
forced,"coerce, hale, squeeze, pressure, force, impel, push, thrust, wedge, drive, ram, pull, draw, storm, forced, constrained, strained"
sounded,"sound, go, voice, vocalize, vocalise, fathom"
saw,"proverb, adage, saw, byword, power saw, sawing machine, see, understand, realize, realise, witness, find, visualize, visualise, envision, project, fancy, figure, picture, image, consider, reckon, view, regard, learn, hear, get word, get wind, pick up, find out, get a line, discover, watch, catch, take in, meet, run into, encounter, run across, come across, determine, check, ascertain, insure, see to it, ensure, control, assure, visit, attend, take care, look, go steady, go out, date, examine, experience, go through, escort, interpret, construe"
page,"page, Page, Sir Frederick Handley Page, Thomas Nelson Page, pageboy, varlet, foliate, paginate"
new,"new, fresh, novel, raw, unexampled, newfangled, New, Modern, young, newly, freshly"
sheet,"sheet, piece of paper, sheet of paper, bed sheet, plane, tabloid, rag, flat solid, tack, mainsheet, weather sheet, shroud, sail, canvas, canvass"
glanced,"glance, peek, glint"
lightbulbs,"light bulb, lightbulb, bulb, incandescent lamp, electric light, electric-light bulb"
flinched,"flinch, squinch, funk, cringe, shrink, wince, recoil, quail"
left,"left, left wing, left hand, left field, leftfield, leave, go forth, go away, leave alone, leave behind, exit, go out, get out, allow for, allow, provide, result, lead, depart, pull up stakes, entrust, bequeath, will, impart, give, pass on, forget, leftover, left over, odd, remaining, unexpended, left-hand"
customers,"customer, client"
wondered,"wonder, inquire, enquire, question, marvel"
finish,"coating, finish, finishing, stopping point, finale, finis, last, conclusion, close, polish, refinement, culture, cultivation, destination, goal, ending, complete, finish up, land up, fetch up, end up, wind up, end, stop, terminate, cease, eat up, polish off"
looking,"look, looking, looking at, looking for, appear, seem, search, front, face, attend, take care, see, expect, await, wait, count, bet, depend, calculate, reckon, sounding"
end,"end, terminal, ending, last, final stage, goal, destruction, death, conclusion, close, closing, remainder, remnant, oddment, stop, finish, terminate, cease"
going,"departure, going, going away, leaving, passing, loss, exit, expiration, release, sledding, travel, go, move, locomote, proceed, go away, depart, become, get, run, pass, lead, extend, sound, function, work, operate, run low, run short, survive, last, live, live on, endure, hold up, hold out, die, decease, perish, pass away, expire, kick the bucket, cash in one's chips, buy the farm, conk, give-up the ghost, drop dead, pop off, choke, croak, snuff it, belong, start, get going, blend, blend in, fit, rifle, plump, fail, go bad, give way, give out, conk out, break, break down"
hospital,"hospital, infirmary"
deep,"deep, trench, oceanic abyss, bass, rich, thick, cryptic, cryptical, inscrutable, mysterious, mystifying, abstruse, recondite, deeply, late"
breath,"breath, breather, breathing place, breathing space, breathing spell, breathing time, hint, intimation"
word,"word, news, intelligence, tidings, discussion, give-and-take, parole, word of honor, Son, Word, Logos, password, watchword, countersign, Bible, Christian Bible, Book, Good Book, Holy Scripture, Holy Writ, Scripture, Word of God, give voice, formulate, phrase, articulate"
scars,"scar, cicatrix, cicatrice, scratch, scrape, mark, pock, pit"
clear,"clear, open, unclutter, clear up, light up, brighten, authorize, authorise, pass, top, shed light on, crystallize, crystallise, crystalize, crystalise, straighten out, sort out, enlighten, illuminate, elucidate, net, sack, sack up, gain, take in, make, earn, realize, realise, pull in, bring in, acquit, assoil, discharge, exonerate, exculpate, solve, clean, light, unclouded, unmortgaged, clean-cut, clear-cut, well-defined, decipherable, readable, absolved, cleared, exculpated, exonerated, vindicated, percipient, all the way, clearly"
eat,"eat, feed, eat on, consume, eat up, use up, deplete, exhaust, run through, wipe out, corrode, rust"
spot,"topographic point, place, spot, point, smudge, blot, daub, smear, smirch, slur, speckle, dapple, patch, fleck, maculation, position, post, berth, office, billet, situation, touch, bit, pip, spotlight, stain, descry, espy, spy, recognize, recognise, distinguish, discern, pick out, make out, tell apart, blemish, blob"
