chapter_number,chapter_title,tokens,pos,lemma,tag,dep,sentence,title,ent_word,ent_label
Chapter 10,Working for Mr. McKenzie,Mud,PROPN,mud,NNP,compound,“Eddie and I were thinking about heading over to Mud Lake[CE61] one of these weekends before it gets too cold.,,Mud,ORG
Chapter 10,Working for Mr. McKenzie,Lake[CE61,PROPN,lake[ce61,NNP,pobj,“Eddie and I were thinking about heading over to Mud Lake[CE61] one of these weekends before it gets too cold.,,,
Chapter 10,Working for Mr. McKenzie,weekends,NOUN,weekend,NNS,pobj,“Eddie and I were thinking about heading over to Mud Lake[CE61] one of these weekends before it gets too cold.,,,
Chapter 10,Working for Mr. McKenzie,gets,VERB,get,VBZ,advcl,“Eddie and I were thinking about heading over to Mud Lake[CE61] one of these weekends before it gets too cold.,,,
Chapter 10,Working for Mr. McKenzie,cold,ADJ,cold,JJ,acomp,“Eddie and I were thinking about heading over to Mud Lake[CE61] one of these weekends before it gets too cold.,,,
Chapter 11,Guilty of Treason,Afterward,ADV,afterward,RB,advmod,"Afterward, Eddie and I went off to the double feature at the Tivoli.",,,
Chapter 11,Guilty of Treason,Eddie,PROPN,eddie,NNP,nsubj,"Afterward, Eddie and I went off to the double feature at the Tivoli.",,Eddie,PERSON
Chapter 11,Guilty of Treason,went,VERB,go,VBD,ROOT,"Afterward, Eddie and I went off to the double feature at the Tivoli.",,,
Chapter 11,Guilty of Treason,double,ADJ,double,JJ,amod,"Afterward, Eddie and I went off to the double feature at the Tivoli.",,,
Chapter 11,Guilty of Treason,feature,NOUN,feature,NN,pobj,"Afterward, Eddie and I went off to the double feature at the Tivoli.",,,
Chapter 11,Guilty of Treason,Tivoli,PROPN,tivoli,NNP,pobj,"Afterward, Eddie and I went off to the double feature at the Tivoli.",,Tivoli,GPE
Chapter 11,Guilty of Treason,heart,NOUN,heart,NN,nsubj,"
    My heart started beating so fast, I was sure Eddie could hear it.",,,
Chapter 11,Guilty of Treason,started,VERB,start,VBD,ccomp,"
    My heart started beating so fast, I was sure Eddie could hear it.",,,
Chapter 11,Guilty of Treason,beating,VERB,beat,VBG,xcomp,"
    My heart started beating so fast, I was sure Eddie could hear it.",,,
Chapter 11,Guilty of Treason,fast,ADV,fast,RB,advmod,"
    My heart started beating so fast, I was sure Eddie could hear it.",,,
Chapter 11,Guilty of Treason,sure,ADJ,sure,JJ,acomp,"
    My heart started beating so fast, I was sure Eddie could hear it.",,,
Chapter 11,Guilty of Treason,Eddie,PROPN,eddie,NNP,nsubj,"
    My heart started beating so fast, I was sure Eddie could hear it.",,Eddie,PERSON
Chapter 11,Guilty of Treason,hear,VERB,hear,VB,ccomp,"
    My heart started beating so fast, I was sure Eddie could hear it.",,,
Chapter 11,Guilty of Treason,Come,VERB,come,VB,ccomp,"
    ""Come on, Eddie,"" I said.",,,
Chapter 11,Guilty of Treason,Eddie,PROPN,eddie,NNP,npadvmod,"
    ""Come on, Eddie,"" I said.",,Eddie,PERSON
Chapter 11,Guilty of Treason,said,VERB,say,VBD,ROOT,"
    ""Come on, Eddie,"" I said.",,,
Chapter 11,Guilty of Treason,Eddie,PROPN,eddie,NNP,nsubj,"
    Eddie shrugged and we turned around.",,Eddie,PERSON
Chapter 11,Guilty of Treason,shrugged,VERB,shrug,VBD,ROOT,"
    Eddie shrugged and we turned around.",,,
Chapter 11,Guilty of Treason,turned,VERB,turn,VBD,conj,"
    Eddie shrugged and we turned around.",,,
Chapter 11,Guilty of Treason,Eddie,PROPN,eddie,NNP,nsubj,"
    “You see,” Eddie explained, “if the Soviets drop an atomic bomb on Chicago, those people are all dead.",,Eddie,PERSON
Chapter 11,Guilty of Treason,explained,VERB,explain,VBD,ROOT,"
    “You see,” Eddie explained, “if the Soviets drop an atomic bomb on Chicago, those people are all dead.",,,
Chapter 11,Guilty of Treason,Soviets,PROPN,soviets,NNPS,nsubj,"
    “You see,” Eddie explained, “if the Soviets drop an atomic bomb on Chicago, those people are all dead.",,Soviets,NORP
Chapter 11,Guilty of Treason,drop,VERB,drop,VBP,advcl,"
    “You see,” Eddie explained, “if the Soviets drop an atomic bomb on Chicago, those people are all dead.",,,
Chapter 11,Guilty of Treason,atomic,ADJ,atomic,JJ,amod,"
    “You see,” Eddie explained, “if the Soviets drop an atomic bomb on Chicago, those people are all dead.",,,
Chapter 11,Guilty of Treason,bomb,NOUN,bomb,NN,dobj,"
    “You see,” Eddie explained, “if the Soviets drop an atomic bomb on Chicago, those people are all dead.",,,
Chapter 11,Guilty of Treason,Chicago,PROPN,chicago,NNP,pobj,"
    “You see,” Eddie explained, “if the Soviets drop an atomic bomb on Chicago, those people are all dead.",,Chicago,GPE
Chapter 11,Guilty of Treason,people,NOUN,people,NNS,nsubj,"
    “You see,” Eddie explained, “if the Soviets drop an atomic bomb on Chicago, those people are all dead.",,,
Chapter 11,Guilty of Treason,dead,ADJ,dead,JJ,acomp,"
    “You see,” Eddie explained, “if the Soviets drop an atomic bomb on Chicago, those people are all dead.",,,
Chapter 11,Guilty of Treason,Eddie,PROPN,eddie,NNP,nsubj,"
    Eddie knelt down and pulled out a box from under one of the beds.",,Eddie,PERSON
Chapter 11,Guilty of Treason,knelt,VERB,kneel,VBD,ROOT,"
    Eddie knelt down and pulled out a box from under one of the beds.",,,
Chapter 11,Guilty of Treason,pulled,VERB,pull,VBD,conj,"
    Eddie knelt down and pulled out a box from under one of the beds.",,,
Chapter 11,Guilty of Treason,box,NOUN,box,NN,dobj,"
    Eddie knelt down and pulled out a box from under one of the beds.",,,
Chapter 11,Guilty of Treason,beds,NOUN,bed,NNS,pobj,"
    Eddie knelt down and pulled out a box from under one of the beds.",,,
Chapter 11,Guilty of Treason,Eddie,PROPN,eddie,NNP,nsubj,"
    Eddie shoved the box back under the bed.",,Eddie,PERSON
Chapter 11,Guilty of Treason,shoved,VERB,shove,VBD,ROOT,"
    Eddie shoved the box back under the bed.",,,
Chapter 11,Guilty of Treason,box,NOUN,box,NN,dobj,"
    Eddie shoved the box back under the bed.",,,
Chapter 11,Guilty of Treason,bed,NOUN,bed,NN,pobj,"
    Eddie shoved the box back under the bed.",,,
Chapter 17,"Halloween, Part 2",dreaded,VERB,dread,VBD,ROOT,"I dreaded seeing Eddie or Luke or Peter, but it was Little Skinny who showed up first.",,,
Chapter 17,"Halloween, Part 2",seeing,VERB,see,VBG,xcomp,"I dreaded seeing Eddie or Luke or Peter, but it was Little Skinny who showed up first.",,,
Chapter 17,"Halloween, Part 2",Eddie,PROPN,eddie,NNP,dobj,"I dreaded seeing Eddie or Luke or Peter, but it was Little Skinny who showed up first.",,Eddie,PERSON
Chapter 17,"Halloween, Part 2",Luke,PROPN,luke,NNP,conj,"I dreaded seeing Eddie or Luke or Peter, but it was Little Skinny who showed up first.",,Luke,PERSON
Chapter 17,"Halloween, Part 2",Peter,PROPN,peter,NNP,conj,"I dreaded seeing Eddie or Luke or Peter, but it was Little Skinny who showed up first.",,,
Chapter 17,"Halloween, Part 2",Little,PROPN,little,NNP,compound,"I dreaded seeing Eddie or Luke or Peter, but it was Little Skinny who showed up first.",,Little Skinny,PERSON
Chapter 17,"Halloween, Part 2",Skinny,PROPN,skinny,NNP,attr,"I dreaded seeing Eddie or Luke or Peter, but it was Little Skinny who showed up first.",,Little Skinny,PERSON
Chapter 17,"Halloween, Part 2",showed,VERB,show,VBD,relcl,"I dreaded seeing Eddie or Luke or Peter, but it was Little Skinny who showed up first.",,,
Chapter 17,"Halloween, Part 2",school,NOUN,school,NN,pobj,"   
At school on Monday, Eddie, Luke and Peter were talking about all the fun they’d had, the treats they’d gotten and the tricks they’d played.",,,
Chapter 17,"Halloween, Part 2",Monday,PROPN,monday,NNP,pobj,"   
At school on Monday, Eddie, Luke and Peter were talking about all the fun they’d had, the treats they’d gotten and the tricks they’d played.",,Monday,DATE
Chapter 17,"Halloween, Part 2",Eddie,PROPN,eddie,NNP,conj,"   
At school on Monday, Eddie, Luke and Peter were talking about all the fun they’d had, the treats they’d gotten and the tricks they’d played.",,Eddie,PERSON
Chapter 17,"Halloween, Part 2",Luke,PROPN,luke,NNP,conj,"   
At school on Monday, Eddie, Luke and Peter were talking about all the fun they’d had, the treats they’d gotten and the tricks they’d played.",,Luke,PERSON
Chapter 17,"Halloween, Part 2",Peter,PROPN,peter,NNP,conj,"   
At school on Monday, Eddie, Luke and Peter were talking about all the fun they’d had, the treats they’d gotten and the tricks they’d played.",,Peter,PERSON
Chapter 17,"Halloween, Part 2",talking,VERB,talk,VBG,ROOT,"   
At school on Monday, Eddie, Luke and Peter were talking about all the fun they’d had, the treats they’d gotten and the tricks they’d played.",,,
Chapter 17,"Halloween, Part 2",fun,NOUN,fun,NN,pobj,"   
At school on Monday, Eddie, Luke and Peter were talking about all the fun they’d had, the treats they’d gotten and the tricks they’d played.",,,
Chapter 17,"Halloween, Part 2",treats,NOUN,treat,NNS,npadvmod,"   
At school on Monday, Eddie, Luke and Peter were talking about all the fun they’d had, the treats they’d gotten and the tricks they’d played.",,,
Chapter 17,"Halloween, Part 2",gotten,VERB,get,VBN,relcl,"   
At school on Monday, Eddie, Luke and Peter were talking about all the fun they’d had, the treats they’d gotten and the tricks they’d played.",,,
Chapter 17,"Halloween, Part 2",tricks,NOUN,trick,NNS,conj,"   
At school on Monday, Eddie, Luke and Peter were talking about all the fun they’d had, the treats they’d gotten and the tricks they’d played.",,,
Chapter 17,"Halloween, Part 2",played,VERB,play,VBD,relcl,"   
At school on Monday, Eddie, Luke and Peter were talking about all the fun they’d had, the treats they’d gotten and the tricks they’d played.",,,
Chapter 17,"Halloween, Part 2",Eddie,PROPN,eddie,NNP,nsubj,"
    Eddie walked over and punched me on the shoulder.",,Eddie,PERSON
Chapter 17,"Halloween, Part 2",walked,VERB,walk,VBD,ROOT,"
    Eddie walked over and punched me on the shoulder.",,,
Chapter 17,"Halloween, Part 2",punched,VERB,punch,VBD,conj,"
    Eddie walked over and punched me on the shoulder.",,,
Chapter 17,"Halloween, Part 2",shoulder,NOUN,shoulder,NN,pobj,"
    Eddie walked over and punched me on the shoulder.",,,
Chapter 18,the Party,Eddie,PROPN,eddie,NNP,npadvmod,"Sometimes, Eddie and I and the choirboys, we tease him.”",,Eddie,PERSON
Chapter 18,the Party,choirboys,NOUN,choirboy,NNS,conj,"Sometimes, Eddie and I and the choirboys, we tease him.”",,,
Chapter 18,the Party,tease,VERB,tease,VBP,ROOT,"Sometimes, Eddie and I and the choirboys, we tease him.”",,,
Chapter 19,Speeding Ticket,thought,VERB,think,VBD,ROOT,"
    I thought about Eddie and Peter and Luke moving on a grade, leaving me behind.",,,
Chapter 19,Speeding Ticket,Eddie,PROPN,eddie,NNP,pobj,"
    I thought about Eddie and Peter and Luke moving on a grade, leaving me behind.",,Eddie,PERSON
Chapter 19,Speeding Ticket,Peter,PROPN,peter,NNP,conj,"
    I thought about Eddie and Peter and Luke moving on a grade, leaving me behind.",,Peter,PERSON
Chapter 19,Speeding Ticket,Luke,PROPN,luke,NNP,conj,"
    I thought about Eddie and Peter and Luke moving on a grade, leaving me behind.",,Luke,PERSON
Chapter 19,Speeding Ticket,moving,VERB,move,VBG,advcl,"
    I thought about Eddie and Peter and Luke moving on a grade, leaving me behind.",,,
Chapter 19,Speeding Ticket,grade,NOUN,grade,NN,pobj,"
    I thought about Eddie and Peter and Luke moving on a grade, leaving me behind.",,,
Chapter 19,Speeding Ticket,leaving,VERB,leave,VBG,advcl,"
    I thought about Eddie and Peter and Luke moving on a grade, leaving me behind.",,,
Chapter 21,Fishing,picked,VERB,pick,VBD,ROOT,"I picked arguments with the choirboys twice on the playground, though when Eddie asked me what it had been about afterward, I couldn’t remember.",,,
Chapter 21,Fishing,arguments,NOUN,argument,NNS,dobj,"I picked arguments with the choirboys twice on the playground, though when Eddie asked me what it had been about afterward, I couldn’t remember.",,,
Chapter 21,Fishing,choirboys,NOUN,choirboy,NNS,pobj,"I picked arguments with the choirboys twice on the playground, though when Eddie asked me what it had been about afterward, I couldn’t remember.",,,
Chapter 21,Fishing,twice,ADV,twice,RB,advmod,"I picked arguments with the choirboys twice on the playground, though when Eddie asked me what it had been about afterward, I couldn’t remember.",,,
Chapter 21,Fishing,playground,NOUN,playground,NN,pobj,"I picked arguments with the choirboys twice on the playground, though when Eddie asked me what it had been about afterward, I couldn’t remember.",,,
Chapter 21,Fishing,Eddie,PROPN,eddie,NNP,nsubj,"I picked arguments with the choirboys twice on the playground, though when Eddie asked me what it had been about afterward, I couldn’t remember.",,Eddie,PERSON
Chapter 21,Fishing,asked,VERB,ask,VBD,advcl,"I picked arguments with the choirboys twice on the playground, though when Eddie asked me what it had been about afterward, I couldn’t remember.",,,
Chapter 21,Fishing,afterward,ADV,afterward,RB,advmod,"I picked arguments with the choirboys twice on the playground, though when Eddie asked me what it had been about afterward, I couldn’t remember.",,,
Chapter 21,Fishing,remember,VERB,remember,VB,conj,"I picked arguments with the choirboys twice on the playground, though when Eddie asked me what it had been about afterward, I couldn’t remember.",,,
Chapter 21,Fishing,Eddie,PROPN,eddie,NNP,nsubj,"“Eddie and his dad are busy,” said Dad, “so it’d just be the two of us.”",,Eddie,PERSON
Chapter 21,Fishing,dad,NOUN,dad,NN,conj,"“Eddie and his dad are busy,” said Dad, “so it’d just be the two of us.”",,,
Chapter 21,Fishing,busy,ADJ,busy,JJ,acomp,"“Eddie and his dad are busy,” said Dad, “so it’d just be the two of us.”",,,
Chapter 21,Fishing,said,VERB,say,VBD,ROOT,"“Eddie and his dad are busy,” said Dad, “so it’d just be the two of us.”",,,
Chapter 21,Fishing,Dad,PROPN,dad,NNP,nsubj,"“Eddie and his dad are busy,” said Dad, “so it’d just be the two of us.”",,Dad,PERSON
Chapter 22,See It Now,Eddie,PROPN,eddie,NNP,nsubj,"
    Eddie laughed.",,Eddie,PERSON
Chapter 22,See It Now,laughed,VERB,laugh,VBD,ROOT,"
    Eddie laughed.",,,
Chapter 22,See It Now,think,VERB,think,VB,ROOT,"“What do you think, Eddie?",,,
Chapter 22,See It Now,Eddie,PROPN,eddie,NNP,npadvmod,"“What do you think, Eddie?",,Eddie,PERSON
Chapter 22,See It Now,got,VERB,get,VBD,ccomp,"
    “What’s got into you?” asked Eddie.",,,
Chapter 22,See It Now,asked,VERB,ask,VBD,ROOT,"
    “What’s got into you?” asked Eddie.",,,
Chapter 22,See It Now,Eddie,PROPN,eddie,NNP,dobj,"
    “What’s got into you?” asked Eddie.",,Eddie,PERSON
Chapter 22,See It Now,Eddie,PROPN,eddie,NNP,nsubj,"
    Eddie sighed.",,Eddie,PERSON
Chapter 22,See It Now,sighed,VERB,sigh,VBD,ROOT,"
    Eddie sighed.",,,
Chapter 22,See It Now,Eddie,PROPN,eddie,NNP,nsubj,"
    Eddie looked sick, kind of green, liked he’d swallowed a rotten sardine.",,Eddie,PERSON
Chapter 22,See It Now,looked,VERB,look,VBD,ROOT,"
    Eddie looked sick, kind of green, liked he’d swallowed a rotten sardine.",,,
Chapter 22,See It Now,sick,ADJ,sick,JJ,acomp,"
    Eddie looked sick, kind of green, liked he’d swallowed a rotten sardine.",,,
Chapter 22,See It Now,kind,ADV,kind,RB,advmod,"
    Eddie looked sick, kind of green, liked he’d swallowed a rotten sardine.",,,
Chapter 22,See It Now,green,ADJ,green,JJ,advcl,"
    Eddie looked sick, kind of green, liked he’d swallowed a rotten sardine.",,,
Chapter 22,See It Now,liked,VERB,like,VBD,conj,"
    Eddie looked sick, kind of green, liked he’d swallowed a rotten sardine.",,,
Chapter 22,See It Now,swallowed,VERB,swallow,VBD,ccomp,"
    Eddie looked sick, kind of green, liked he’d swallowed a rotten sardine.",,,
Chapter 22,See It Now,rotten,ADJ,rotten,JJ,amod,"
    Eddie looked sick, kind of green, liked he’d swallowed a rotten sardine.",,,
Chapter 22,See It Now,sardine,NOUN,sardine,NN,dobj,"
    Eddie looked sick, kind of green, liked he’d swallowed a rotten sardine.",,,
Chapter 22,See It Now,Eddie,PROPN,eddie,NNP,nsubj,"
    Eddie shook his head.",,Eddie,PERSON
Chapter 22,See It Now,shook,VERB,shake,VBD,ROOT,"
    Eddie shook his head.",,,
Chapter 22,See It Now,head,NOUN,head,NN,dobj,"
    Eddie shook his head.",,,
Chapter 22,See It Now,Eddie,PROPN,eddie,NNP,nsubj,"
    Eddie shrugged.",,Eddie,PERSON
Chapter 22,See It Now,shrugged,VERB,shrug,VBD,ROOT,"
    Eddie shrugged.",,,
Chapter 23,the Bookshelves,Mrs.,PROPN,mrs.,NNP,compound,"Mrs. Glazov helped me paint the boards, putting on each coat carefully, and grinning like Eddie did when he was winning at marbles.",,,
Chapter 23,the Bookshelves,Glazov,PROPN,glazov,NNP,nsubj,"Mrs. Glazov helped me paint the boards, putting on each coat carefully, and grinning like Eddie did when he was winning at marbles.",Mrs. Glazov,Glazov,PERSON
Chapter 23,the Bookshelves,helped,VERB,help,VBD,ROOT,"Mrs. Glazov helped me paint the boards, putting on each coat carefully, and grinning like Eddie did when he was winning at marbles.",,,
Chapter 23,the Bookshelves,paint,VERB,paint,VB,ccomp,"Mrs. Glazov helped me paint the boards, putting on each coat carefully, and grinning like Eddie did when he was winning at marbles.",,,
Chapter 23,the Bookshelves,boards,NOUN,board,NNS,dobj,"Mrs. Glazov helped me paint the boards, putting on each coat carefully, and grinning like Eddie did when he was winning at marbles.",,,
Chapter 23,the Bookshelves,putting,VERB,put,VBG,advcl,"Mrs. Glazov helped me paint the boards, putting on each coat carefully, and grinning like Eddie did when he was winning at marbles.",,,
Chapter 23,the Bookshelves,coat,NOUN,coat,NN,dobj,"Mrs. Glazov helped me paint the boards, putting on each coat carefully, and grinning like Eddie did when he was winning at marbles.",,,
Chapter 23,the Bookshelves,carefully,ADV,carefully,RB,advmod,"Mrs. Glazov helped me paint the boards, putting on each coat carefully, and grinning like Eddie did when he was winning at marbles.",,,
